Results from the 14th iteration     date:17/05/22
------------------------------------------------------------------------
Parameters of the run are : 
m=1e-06 mu=19 lambda=0.72 lambdaQCD=0.234 gamma=0.48 eta=1.8

Parameters for the integartions are : 
nCheby=50 nLeg=1000 pMin=0.001 pMax=1000.0
 
Degree of convergence : 5.554504106848608
 
Current value for Z2 : 0.984907020518189

Graph for A(p) and M(p) :
p                         A(p)                      M(p)                     
0.0010000000000000002     1.3452071354345785        0.4077989370419781       
0.0013182567385564082     1.3452082321840941        0.40779821577666936      
0.001737800828749375      1.3452101381052313        0.40779696236660123      
0.0022908676527677737     1.3452134501849902        0.40779478420523346      
0.0030199517204020166     1.3452192058231291        0.40779099904239974      
0.003981071705534972      1.3452292076841885        0.407784421327431        
0.005248074602497728      1.3452465880454167        0.4077729910043311       
0.006918309709189366      1.3452767889902273        0.4077531286942198       
0.009120108393559105      1.3453292641812047        0.40771861592524505      
0.012022644346174125      1.3454204313473699        0.4076586515922673       
0.01584893192461114       1.3455787884692245        0.4075544817010859       
0.020892961308540386      1.3458537604937357        0.4073735643269057       
0.02754228703338166       1.3463309399507288        0.4070594950560012       
0.03630780547701015       1.3471581711537552        0.40651469627039344      
0.047863009232263866      1.3485896754878677        0.40557092287824986      
0.06309573444801932       1.3510591333626396        0.4039397517285573       
0.08317637711026711       1.355296007534084         0.40113164662283235      
0.10964781961431853       1.3624964241783248        0.39632990213198216      
0.1445439770745927        1.37453072878355          0.38821165732948604      
0.19054607179632477       1.3940592949642447        0.37473953197714527      
0.2511886431509581        1.4241152767824934        0.3530329890504745       
0.33113112148259105       1.4660575080242715        0.3195766850700198       
0.436515832240166         1.5141948769818312        0.27114088035893175      
0.5754399373371571        1.5477246533640543        0.20678589844752052      
0.7585775750291835        1.5319512187561377        0.13162212169351548      
1.0                       1.4499064327176183        0.061953666516961624     
1.3182567385564075        1.3355255230616423        0.01940763445049953      
1.7378008287493762        1.233531644124018         0.005056764021502918     
2.2908676527677745        1.1566430494475333        0.00198228252470643      
3.0199517204020143        1.1026161235976895        0.0009990678632203335    
3.981071705534971         1.0663035619464238        0.0005174949179143466    
5.2480746024977245        1.042475024751932         0.0002684213385013582    
6.918309709189367         1.0270738341263073        0.00013714166018445888   
9.120108393559098         1.0170281145391171        6.709426955376126e-05    
12.022644346174138        1.008276589500842         2.934387407019392e-05    
15.848931924611122        1.0020807515029788        8.96960660962036e-06     
20.892961308540382        0.9993354169892857        -2.008197854348542e-06   
27.54228703338165         0.9975178813328726        -7.911334666635973e-06   
36.30780547701014         0.995914072949528         -1.1051098032583532e-05  
47.863009232263856        0.994489061448567         -1.2681866161739462e-05  
63.095734448019364        0.9932195316760736        -1.3488412204584016e-05  
83.17637711026705         0.9920813263119271        -1.384560536248532e-05   
109.64781961431841        0.9910545637646037        -1.3959100154023448e-05  
144.54397707459273        0.9901231802863938        -1.3941862909738048e-05  
190.54607179632464        0.9892739956693618        -1.3855946704140056e-05  
251.18864315095806        0.9884959825035432        -1.3735373094225e-05     
331.1311214825911         0.9877796501540589        -1.3598693770793118e-05  
436.5158322401654         0.9871164147676389        -1.3455890775188523e-05  
575.4399373371566         0.9864976837529879        -1.3312141420233834e-05  
758.5775750291831         0.9859126068658727        -1.3169766441291336e-05  
999.9999999999998         0.9853555022878578        -1.3028400424354052e-05  
