Results from the 23th iteration     date:15/05/22
------------------------------------------------------------------------
Parameters of the run are : 
m=0 mu=19 lambda=0.72 lambdaQCD=0.234 gamma=0.48 eta=1.8

Parameters for the integartions are : 
nCheby=50 nLeg=1000 pMin=0.001 pMax=1000.0
 
Degree of convergence : 0.003582643575300298
 
Current value for Z2 : 0.9849070687895813

Graph for A(p) and M(p) :
p                         A(p)                      M(p)                     
0.0010000000000000002     1.5511927679505946        0.4758534275621642       
0.0013182567385564082     1.551192894480761         0.4758528965787699       
0.001737800828749375      1.5511931143633253        0.4758519738371687       
0.0022908676527677737     1.5511934964697485        0.4758503703015545       
0.0030199517204020166     1.5511941604773485        0.4758475836927642       
0.003981071705534972      1.5511953143392654        0.47584274117185155      
0.005248074602497728      1.5511973193666222        0.47583432598667746      
0.006918309709189366      1.5512008032373534        0.4758197025289153       
0.009120108393559105      1.5512068560994292        0.47579429125489575      
0.012022644346174125      1.5512173705061056        0.47575013569802904      
0.01584893192461114       1.5512356295823442        0.4756734147439762       
0.020892961308540386      1.551267321372206         0.4755401270722287       
0.02754228703338166       1.551322278146055         0.47530861453145334      
0.03630780547701015       1.5514174283872968        0.4749066384223027       
0.047863009232263866      1.5515817144747714        0.4742091286964169       
0.06309573444801932       1.551864002115189         0.47300014041939653      
0.08317637711026711       1.5523449269407255        0.4709086032307019       
0.10964781961431853       1.5531518724709112        0.4673021716213371       
0.1445439770745927        1.5544687014107996        0.4611187876945428       
0.19054607179632477       1.5565067310441345        0.45061942063231064      
0.2511886431509581        1.5593320166807318        0.43308146330557706      
0.33113112148259105       1.562275292122337         0.4045740777526501       
0.436515832240166         1.5623870514326028        0.36024284408065343      
0.5754399373371571        1.551559644431409         0.29598068189730825      
0.7585775750291835        1.5147082468301618        0.2126295725001907       
1.0                       1.438456595631607         0.12262561325372087      
1.3182567385564075        1.3336372515399346        0.051410392565255814     
1.7378008287493762        1.2334940781249728        0.016161796154481975     
2.2908676527677745        1.1566373930305296        0.005552759351719423     
3.0199517204020143        1.1026142013736207        0.0025693310045850136    
3.981071705534971         1.0663033172125647        0.001302891059850629     
5.2480746024977245        1.0424749324255285        0.0006707079307450788    
6.918309709189367         1.0270738569008655        0.00034120240443375117   
9.120108393559098         1.017028154877235         0.00016591048198352272   
12.022644346174138        1.0082766369342373        7.11210462255174e-05     
15.848931924611122        1.0020808002546133        1.998169449724667e-05    
20.892961308540382        0.9993354661232952        -7.49054955102045e-06    
27.54228703338165         0.9975179304854112        -2.217800853309165e-05   
36.30780547701014         0.9959141220316932        -2.985397414144301e-05   
47.863009232263856        0.9944891104364908        -3.368018838473322e-05   
63.095734448019364        0.993219580572791         -3.540005806268866e-05   
83.17637711026705         0.9920813751239648        -3.59759409315759e-05    
109.64781961431841        0.99105461249963          -3.593931138911562e-05   
144.54397707459273        0.9901232289512776        -3.558334359205174e-05   
190.54607179632464        0.9892740442702346        -3.506919856476891e-05   
251.18864315095806        0.9884960310457365        -3.448482146625674e-05   
331.1311214825911         0.9877796986422152        -3.3877514968376746e-05  
436.5158322401654         0.9871164632057561        -3.327195876192278e-05   
575.4399373371566         0.9864977321444195        -3.268005799134364e-05   
758.5775750291831         0.9859126552131541        -3.210589539374842e-05   
999.9999999999998         0.9853555505930967        -3.154522118296777e-05   
