Results from the 10th iteration     date:16/05/22
------------------------------------------------------------------------
Parameters of the run are : 
m=4.18 mu=19 lambda=0.72 lambdaQCD=0.234 gamma=0.48 eta=1.8

Parameters for the integartions are : 
nCheby=50 nLeg=1000 pMin=0.001 pMax=1000.0
 
Degree of convergence : 5.523592361278418e-09
 
Current value for Z2 : 0.9851128518366344

Graph for A(p) and M(p) :
p                         A(p)                      M(p)                     
0.0010000000000000002     1.0442707775732871        4.964745542171807        
0.0011481536214968833     1.0442707771852349        4.964745537754483        
0.0013182567385564082     1.0442707766736055        4.964745531931707        
0.0015135612484362085     1.04427077599897          4.964745524256607        
0.001737800828749375      1.0442707751100924        4.964745514136651        
0.00199526231496888       1.0442707739378996        4.964745500797982        
0.0022908676527677737     1.044270772392783         4.964745483213518        
0.0026302679918953835     1.044270770355735         4.96474546003364         
0.0030199517204020166     1.0442707676705962        4.964745429475517        
0.003467368504525315      1.0442707641308386        4.964745389192347        
0.003981071705534972      1.0442707594644005        4.9647453360894565       
0.004570881896148751      1.0442707533129323        4.9647452660857745       
0.005248074602497728      1.0442707452037996        4.964745173802586        
0.006025595860743577      1.0442707345137106        4.964745052150488        
0.006918309709189366      1.044270720421601         4.964744891781108        
0.007943282347242819      1.0442707018444894        4.964744680373722        
0.009120108393559105      1.044270677355121         4.964744401684668        
0.010471285480509008      1.0442706450719415        4.964744034301082        
0.012022644346174125      1.0442706025144612        4.9647435499959345       
0.013803842646028849      1.0442705464128839        4.964742911558638        
0.01584893192461114       1.0442704724568272        4.964742069936247        
0.01819700858609983       1.0442703749641302        4.964740960465192        
0.020892961308540386      1.0442702464443552        4.964739497903459        
0.023988329190194904      1.044270077023435         4.964737569881683        
0.02754228703338166       1.0442698536850574        4.964735028271932        
0.0316227766016838        1.0442695592711           4.964731677808524        
0.03630780547701015       1.0442691711637437        4.964727261091227        
0.041686938347033554      1.0442686595487427        4.964721438817051        
0.047863009232263866      1.0442679851264145        4.96471376372703         
0.054954087385762455      1.044267096095217         4.964703646269272        
0.06309573444801932       1.0442659241769732        4.964690309351685        
0.07244359600749903       1.044264379380208         4.964672728720253        
0.08317637711026711       1.0442623431019127        4.964649554411484        
0.09549925860214363       1.0442596590431346        4.9646190072893          
0.10964781961431853       1.0442561212489816        4.964578742799263        
0.12589254117941667       1.0442514583696412        4.96452567161199         
0.1445439770745927        1.044245312959707         4.964455723622499        
0.16595869074375605       1.0442372142716392        4.964363537597613        
0.19054607179632477       1.0442265425332695        4.9642420533653775       
0.21877616239495531       1.0442124821038576        4.9640819764951445       
0.2511886431509581        1.0441939601506178        4.963871076558917        
0.2884031503126605        1.0441695665512636        4.9635932688995          
0.33113112148259105       1.04413744958935          4.963227415998791        
0.38018939632056115       1.0440951806718128        4.962745767813301        
0.436515832240166         1.0440395798141713        4.962111940973527        
0.5011872336272724        1.0439664921545493        4.961278315444105        
0.5754399373371571        1.0438705045926926        4.960182706499039        
0.6606934480075958        1.0437445914254915        4.958744154698052        
0.7585775750291835        1.0435796796891594        4.956857676465122        
0.8709635899560806        1.0433641307363508        4.9543878495557685       
1.0                       1.043083147455409         4.951161198706523        
1.1481536214968828        1.042718141100759         4.946957539358778        
1.3182567385564075        1.0422461341946305        4.9415007905762725       
1.5135612484362087        1.0416393433637638        4.934450352407218        
1.7378008287493762        1.04086518278486          4.925395015120965        
1.9952623149688808        1.0398870492442491        4.9138525104402095       
2.2908676527677745        1.0386663625878283        4.899279017090584        
2.63026799189538          1.037166363775562         4.8810936254727615       
3.0199517204020143        1.035357979587084         4.858721902938759        
3.467368504525315         1.033227475104082         4.831658910693004        
3.981071705534971         1.0307845563198292        4.799544552657813        
4.570881896148749         1.0280683679929319        4.762235093083448        
5.2480746024977245        1.0251492457423075        4.719860107596548        
6.025595860743578         1.0221339598729167        4.672964906206043        
6.918309709189367         1.019180932936386         4.622903252510174        
7.943282347242818         1.0164030666032036        4.571275254742401        
9.120108393559098         1.013618841108418         4.517243759855362        
10.471285480509           1.010496498259453         4.4576447466251885       
12.022644346174138        1.007121414033463         4.391949432730118        
13.803842646028839        1.0040631076535962        4.324211850419565        
15.848931924611122        1.0018114763562318        4.259187879480947        
18.197008586099827        1.0003508323802248        4.198362208246085        
20.892961308540382        0.9993251753856226        4.140302137684404        
23.988329190194897        0.9984465478305377        4.083513597449266        
27.54228703338165         0.9976169240043004        4.027618394287917        
31.62277660168379         0.9968236413128521        3.972765593764031        
36.30780547701014         0.9960678681920744        3.91914685904421         
41.686938347033546        0.9953502538284414        3.8669009441861526       
47.863009232263856        0.9946699667088624        3.816114133435784        
54.95408738576247         0.9940251893839892        3.7668307446597247       
63.095734448019364        0.9934137295919464        3.7190641725838924       
72.44359600749907         0.9928333719285068        3.6728055665131456       
83.17637711026705         0.9922819964867299        3.6280300039121824       
95.49925860214348         0.9917576091508323        3.5847010891741746       
109.64781961431841        0.9912583494055304        3.5427745189312714       
125.89254117941665        0.9907824898038414        3.5022008341677364       
144.54397707459273        0.9903284305491956        3.4629275048572614       
165.95869074375608        0.9898946909740357        3.424900471049297        
190.54607179632464        0.9894798990657349        3.388065243638243        
218.77616239495524        0.9890827796191713        3.3523676473804858       
251.18864315095806        0.9887021411711904        3.317754267749088        
288.4031503126607         0.9883368614336016        3.284172641659447        
331.1311214825911         0.9879858704116139        3.251571207550728        
380.1893963205613         0.9876481295636897        3.2198989978733756       
436.5158322401654         0.9873226038299222        3.189105005532515        
501.18723362727184        0.9870082201408278        3.159137058820255        
575.4399373371566         0.986703798386929         3.1299398242168963       
