Results from the 21st iteration     date:15/05/22
------------------------------------------------------------------------
Parameters of the run are : 
m=0 mu=19 lambda=0.72 lambdaQCD=0.234 gamma=0.48 eta=1.8

Parameters for the integartions are : 
nCheby=50 nLeg=1000 pMin=0.001 pMax=1000.0
 
Degree of convergence : 0.007531062484437345
 
Current value for Z2 : 0.9849070688191048

Graph for A(p) and M(p) :
p                         A(p)                      M(p)                     
0.0010000000000000002     1.5514025218851466        0.47600937428896345      
0.0013182567385564082     1.5514026474537044        0.4760088435400846       
0.001737800828749375      1.551402865665939         0.47600792120577373      
0.0022908676527677737     1.5514032448691788        0.4760063183781147       
0.0030199517204020166     1.5514039038323144        0.476003532999381        
0.003981071705534972      1.5514050489275037        0.47599869261617556      
0.005248074602497728      1.5514070387209222        0.4759902811455955       
0.006918309709189366      1.5514104961201622        0.47597566414225906      
0.009120108393559105      1.5514165029855949        0.47595026408254965      
0.012022644346174125      1.5514269374764802        0.4759061280071282       
0.01584893192461114       1.5514450577268506        0.47582944088748047      
0.020892961308540386      1.5514765084215947        0.47569621195143263      
0.02754228703338166       1.5515310466925687        0.47546480129538937      
0.03630780547701015       1.5516254710840063        0.4750630016804455       
0.047863009232263866      1.5517885000818294        0.4743657969783006       
0.06309573444801932       1.5520686160612704        0.47315733370859064      
0.08317637711026711       1.5525458056830397        0.4710666937671443       
0.10964781961431853       1.5533463756286878        0.4674617766854052       
0.1445439770745927        1.5546524662625303        0.46128089438046616      
0.19054607179632477       1.5566728270503607        0.45078550432528974      
0.2511886431509581        1.5594702131622102        0.4332534505631772       
0.33113112148259105       1.5623725558215136        0.4047537724700526       
0.436515832240166         1.5624318149835927        0.3604301779882128       
0.5754399373371571        1.5515525518075401        0.29617042074586886      
0.7585775750291835        1.5146737358423863        0.21280758311640455      
1.0                       1.4384311444960924        0.12276810866021598      
1.3182567385564075        1.3336311120760924        0.05149556288966794      
1.7378008287493762        1.2334937598412221        0.01619633368737755      
2.2908676527677745        1.1566373738208438        0.005564334767127459     
3.0199517204020143        1.102614196417552         0.0025741398898139842    
3.981071705534971         1.0663033160542197        0.0013052583671619687    
5.2480746024977245        1.0424749320949707        0.0006719167907868352    
6.918309709189367         1.0270738568370545        0.00034181719374929787   
9.120108393559098         1.017028154879869         0.00016621014854217563   
12.022644346174138        1.0082766369568432        7.124947717749785e-05    
15.848931924611122        1.0020808002825445        2.0017680406170586e-05   
20.892961308540382        0.9993354661527676        -7.504104325592569e-06   
27.54228703338165         0.9975179305152788        -2.221792363249982e-05   
36.30780547701014         0.995914122061633         -2.9907422978550443e-05  
47.863009232263856        0.99448911046641          -3.374007914259799e-05   
63.095734448019364        0.993219580602668         -3.546250111592932e-05   
83.17637711026705         0.9920813751537962        -3.6038832881851916e-05  
109.64781961431841        0.9910546125294184        -3.600154331849077e-05   
144.54397707459273        0.990123228981026         -3.564435792670457e-05   
190.54607179632464        0.9892740442999466        -3.512874097436279e-05   
251.18864315095806        0.988496031075415         -3.454280206906285e-05   
331.1311214825911         0.9877796986718628        -3.3933930778492884e-05  
436.5158322401654         0.987116463235375         -3.3326850337294365e-05  
575.4399373371566         0.9864977321740116        -3.2733484859541425e-05  
758.5775750291831         0.9859126552427211        -3.215792074918444e-05   
999.9999999999998         0.9853555506226395        -3.1595894379999116e-05  
