Results from the 1st iteration     date:16/05/22
------------------------------------------------------------------------
Parameters of the run are : 
m=4.18 mu=19 lambda=0.72 lambdaQCD=0.234 gamma=0.48 eta=1.8

Parameters for the integartions are : 
nCheby=50 nLeg=1000 pMin=0.001 pMax=1000.0
 
Degree of convergence : 78.57179052229269
 
Current value for Z2 : 0.9847502725246087

Graph for A(p) and M(p) :
p                         A(p)                      M(p)                     
0.0010000000000000002     1.062384494349112         5.00587511794948         
0.0011481536214968833     1.0623844934574933        5.005875111802703        
0.0013182567385564082     1.062384492282985         5.005875103695454        
0.0015135612484362085     1.062384490734323         5.0058750930098626       
0.001737800828749375      1.0623844886927072        5.005875078923833        
0.00199526231496888       1.0623844860012928        5.005875060354974        
0.0022908676527677737     1.0623844824533215        5.005875035876506        
0.0026302679918953835     1.0623844777762046        5.005875003607462        
0.0030199517204020166     1.062384471610731         5.005874961067836        
0.003467368504525315      1.0623844634829949        5.005874904989993        
0.003981071705534972      1.0623844527684652        5.005874831065393        
0.004570881896148751      1.0623844386440822        5.0058747336133536       
0.005248074602497728      1.0623844200244548        5.0058746051469205       
0.006025595860743577      1.0623843954790004        5.005874435795383        
0.006918309709189366      1.0623843631218381        5.005874212546684        
0.007943282347242819      1.0623843204669277        5.005873918247455        
0.009120108393559105      1.0623842642368022        5.005873530286491        
0.010471285480509008      1.0623841901113056        5.005873018854859        
0.012022644346174125      1.06238409239506          5.005872344658531        
0.013803842646028849      1.0623839635805183        5.005871455897128        
0.01584893192461114       1.0623837937707197        5.005870284286038        
0.01819700858609983       1.0623835699193367        5.005868739809687        
0.020892961308540386      1.0623832748283484        5.005866703807102        
0.023988329190194904      1.0623828858272297        5.005864019856834        
0.02754228703338166       1.0623823730317836        5.005860481762833        
0.0316227766016838        1.0623816970494988        5.005855817718697        
0.03630780547701015       1.0623808059551865        5.005849669436444        
0.041686938347033554      1.062379631305634         5.005841564639752        
0.047863009232263866      1.0623780828880844        5.005830880815436        
0.054954087385762455      1.062376041801621         5.0058167974496826       
0.06309573444801932       1.0623733513434999        5.00579823310081         
0.07244359600749903       1.0623698050075272        5.005773762508582        
0.08317637711026711       1.0623651306839734        5.00574150743584         
0.09549925860214363       1.0623589698682132        5.005698992963406        
0.10964781961431853       1.0623508503165826        5.0056429583879085       
0.12589254117941667       1.0623401501114285        5.005569108521573        
0.1445439770745927        1.062326050483338         5.005471786858737        
0.16595869074375605       1.0623074739544083        5.005343546486011        
0.19054607179632477       1.0622830033769037        5.005174587486577        
0.21877616239495531       1.0622507762123676        5.004952020579043        
0.2511886431509581        1.0622083469048123        5.004658905545875        
0.2884031503126605        1.0621525084570522        5.004272999414133        
0.33113112148259105       1.0620790623947296        5.003765133421013        
0.38018939632056115       1.0619825243998342        5.003097120140874        
0.436515832240166         1.0618557514465756        5.00221907448363         
0.5011872336272724        1.0616894761084688        5.001066018260088        
0.5754399373371571        1.061471736314453         4.9995536346160145       
0.6606934480075958        1.061187196721713         4.9975730581056945       
0.7585775750291835        1.0608163750199402        4.99498464858112         
0.8709635899560806        1.0603348187267265        4.991610832942834        
1.0                       1.0597123330193539        4.987228350135578        
1.1481536214968828        1.0589124459072319        4.981560650494679        
1.3182567385564075        1.0578924175216833        4.974271818966516        
1.5135612484362087        1.0566042453429385        4.964964199088504        
1.7378008287493762        1.054997245198172         4.953182750618085        
1.9952623149688808        1.0530228040235308        4.938429714835122        
2.2908676527677745        1.050641647757871         4.920192745399154        
2.63026799189538          1.0478332717432284        4.897987506592211        
3.0199517204020143        1.0446059955826321        4.871411429109054        
3.467368504525315         1.0410047457788045        4.840199590931267        
3.981071705534971         1.0371129607559972        4.8042690580138965       
4.570881896148749         1.0330460199195066        4.7637384087325385       
5.2480746024977245        1.0289377766913836        4.7189266818644215       
6.025595860743578         1.0249353127367298        4.670448566074082        
6.918309709189367         1.0212114278121431        4.6195812127269456       
7.943282347242818         1.0178582727537722        4.567769290517653        
9.120108393559098         1.0146347593773068        4.514122655525775        
10.471285480509           1.0111561586599314        4.455450976331559        
12.022644346174138        1.007502218409748         4.3909002631682545       
13.803842646028839        1.0042538204796205        4.324023159591055        
15.848931924611122        1.0018896258476586        4.259352243659528        
18.197008586099827        1.0003651807035336        4.198455999868036        
20.892961308540382        0.999298842234031         4.1399727869309295       
23.988329190194897        0.9983889041428406        4.0823547082637885       
27.54228703338165         0.9975325371277564        4.025144586339084        
31.62277660168379         0.9967156341541352        3.9684428105917244       
36.30780547701014         0.9959386897862521        3.912418447472454        
41.686938347033546        0.995201904609796         3.8572055476835216       
47.863009232263856        0.9945041185586878        3.802898487771195        
54.95408738576247         0.9938432656343665        3.7495586493203956       
63.095734448019364        0.9932169643627173        3.697222699285215        
72.44359600749907         0.9926228538446755        3.6459091572640507       
83.17637711026705         0.9920586992997475        3.5956228542070727       
95.49925860214348         0.9915224127949256        3.5463581841123095       
109.64781961431841        0.991012054712396         3.4981016659993824       
125.89254117941665        0.9905258291236487        3.45083397601421         
144.54397707459273        0.9900620757288847        3.40453153197171         
165.95869074375608        0.9896192596078581        3.359167699045403        
190.54607179632464        0.9891959595860111        3.314713673465478        
218.77616239495524        0.9887908555716436        3.2711390879655062       
251.18864315095806        0.9884027148762913        3.2284123673119574       
288.4031503126607         0.9880303771413974        3.1865008435957933       
331.1311214825911         0.9876727369923886        3.1453706156323387       
380.1893963205613         0.9873287227202527        3.104986097687055        
436.5158322401654         0.9869972677525876        3.0653091336553677       
501.18723362727184        0.9866772684213039        3.026297414727518        
575.4399373371566         0.986367513791137         2.987901625848019        
660.6934480075959         0.9860665520505296        2.950059927437391        
758.5775750291831         0.9857723863740186        2.9126857644169153       
870.9635899560801         0.9854815551618399        2.8756334372721053       
999.9999999999998         0.9852060560701128        2.838583345166107        
