Results from the 21st iteration     date:17/05/22
------------------------------------------------------------------------
Parameters of the run are : 
m=1e-06 mu=19 lambda=0.72 lambdaQCD=0.234 gamma=0.48 eta=1.8

Parameters for the integartions are : 
nCheby=50 nLeg=1000 pMin=0.001 pMax=1000.0
 
Degree of convergence : 0.1485619898585496
 
Current value for Z2 : 0.9849070675305879

Graph for A(p) and M(p) :
p                         A(p)                      M(p)                     
0.0010000000000000002     1.5431908331039785        0.470184557650508        
0.0013182567385564082     1.543190996237851         0.47018401798937526      
0.001737800828749375      1.5431912797297447        0.47018308016778415      
0.0022908676527677737     1.5431917723761772        0.47018145042634824      
0.0030199517204020166     1.5431926284779853        0.47017861827797836      
0.003981071705534972      1.5431941161528164        0.4701736966216266       
0.005248074602497728      1.5431967012568637        0.470165143924066        
0.006918309709189366      1.5432011931129603        0.47015028152538174      
0.009120108393559105      1.5432089974342003        0.47012445510478285      
0.012022644346174125      1.5432225548680611        0.47007957836293296      
0.01584893192461114       1.5432461001266164        0.47000160490912113      
0.020892961308540386      1.5432869722330975        0.46986614298418455      
0.02754228703338166       1.543357864416966         0.46963085908748936      
0.03630780547701015       1.5434806524852107        0.46922235039349514      
0.047863009232263866      1.5436928026907872        0.46851355234374814      
0.06309573444801932       1.544057772659736         0.46728513915764675      
0.08317637711026711       1.5446808959222784        0.46516041801976715      
0.10964781961431853       1.5457305197632214        0.4614980127263918       
0.1445439770745927        1.5474559750972066        0.4552222889524693       
0.19054607179632477       1.5501660391243328        0.44457644175899796      
0.2511886431509581        1.5540516162503557        0.4268218867036019       
0.33113112148259105       1.5585483503242918        0.3980337660343636       
0.436515832240166         1.5606480276701904        0.3534288568459001       
0.5754399373371571        1.5517771893579801        0.28909136919925305      
0.7585775750291835        1.5159561145714484        0.20618674166403406      
1.0                       1.4393736278295324        0.117495598958565        
1.3182567385564075        1.3338536065666184        0.04837169106993349      
1.7378008287493762        1.233504707773074         0.014944777798723793     
2.2908676527677745        1.156638055098552         0.005148303025664339     
3.0199517204020143        1.102614377584683         0.0024014669424285108    
3.981071705534971         1.066303357063749         0.0012207287923935762    
5.2480746024977245        1.0424749440023369        0.0006292976916178313    
6.918309709189367         1.0270738588905082        0.0003206834710572183    
9.120108393559098         1.0170281545586133        0.00015645633719089337   
12.022644346174138        1.0082766359084736        6.765833227346827e-05    
15.848931924611122        1.0020807990444538        1.9736243949002643e-05   
20.892961308540382        0.9993354648597558        -6.023812614889832e-06   
27.54228703338165         0.9975179292087598        -1.981232968432594e-05   
36.30780547701014         0.995914120753172         -2.7038803782279668e-05  
47.863009232263856        0.9944891091593252        -3.066309631403859e-05   
63.095734448019364        0.9932195792976698        -3.231604144433826e-05   
83.17637711026705         0.9920813738509456        -3.2897324354316904e-05  
109.64781961431841        0.9910546112285826        -3.2903613699395853e-05  
144.54397707459273        0.9901232276820445        -3.2608854995231654e-05  
190.54607179632464        0.9892740430026637        -3.216368925773958e-05   
251.18864315095806        0.9884960297796911        -3.1650405158687555e-05  
331.1311214825911         0.9877796973775758        -3.111336116417046e-05   
436.5158322401654         0.9871164619424192        -3.057580675987921e-05   
575.4399373371566         0.9864977308822983        -3.004907779376663e-05   
758.5775750291831         0.9859126539521831        -2.953723900063442e-05   
999.9999999999998         0.985355549333221         -2.9036734041355044e-05  
