Results from the 44th iteration     date:15/05/22
------------------------------------------------------------------------
Parameters of the run are : 
m=0 mu=19 lambda=0.72 lambdaQCD=0.234 gamma=0.48 eta=1.8

Parameters for the integartions are : 
nCheby=50 nLeg=1000 pMin=0.001 pMax=1000.0
 
Degree of convergence : 1.4448096957171958e-06
 
Current value for Z2 : 0.9849070687626467

Graph for A(p) and M(p) :
p                         A(p)                      M(p)                     
0.0010000000000000002     1.5510026172886657        0.47571240561203765      
0.0013182567385564082     1.5510027446898091        0.47571187441659035      
0.001737800828749375      1.5510029660864733        0.475710951306315        
0.0022908676527677737     1.5510033508243417        0.47570934712995766      
0.0030199517204020166     1.551004019404632         0.47570655940775475      
0.003981071705534972      1.5510051812128893        0.4757017149519984       
0.005248074602497728      1.551007200048775         0.47569329640468666      
0.006918309709189366      1.551010707914417         0.47567866710483453      
0.009120108393559105      1.5510168024694733        0.4756532456805432       
0.012022644346174125      1.5510273893147046        0.47560907249064777      
0.01584893192461114       1.5510457742277308        0.4755323209124182       
0.020892961308540386      1.5510776845548864        0.47539898007792947      
0.02754228703338166       1.551133020674553         0.4751673753196704       
0.03630780547701015       1.5512288288511744        0.4747652394634437       
0.047863009232263866      1.5513942544065316        0.4740674536586686       
0.06309573444801932       1.5516785105074382        0.4728579901998255       
0.08317637711026711       1.5521628210211726        0.47076564093317413      
0.10964781961431853       1.5529755455047394        0.4671578386081935       
0.1445439770745927        1.5543021077184145        0.46097219074146273      
0.19054607179632477       1.556356152131397         0.4504692249234472       
0.2511886431509581        1.5592067244509358        0.43292592655225093      
0.33113112148259105       1.5621870966849285        0.4044115704771514       
0.436515832240166         1.5623464307185266        0.3600734337354853       
0.5754399373371571        1.5515660066189285        0.2958091119911532       
0.7585775750291835        1.5147394459563002        0.21246863392259         
1.0                       1.4384796004722422        0.1224968187110281       
1.3182567385564075        1.3336427946503016        0.05133344645244738      
1.7378008287493762        1.2334943647087595        0.016130612746636113     
2.2908676527677745        1.1566374103536319        0.00554231156409867      
3.0199517204020143        1.1026142058501998        0.0025649897708191283    
3.981071705534971         1.0663033182571453        0.0013007537648305355    
5.2480746024977245        1.0424749327238836        0.0006696165030802457    
6.918309709189367         1.0270738569581475        0.0003406473375061439    
9.120108393559098         1.0170281548745679        0.0001656399275761267    
12.022644346174138        1.0082766369135348        7.100509212137925e-05    
15.848931924611122        1.0020808002291066        1.9949204376891883e-05   
20.892961308540382        0.9993354660963982        -7.478311625771789e-06   
27.54228703338165         0.9975179304581587        -2.2141970797844196e-05  
36.30780547701014         0.9959141220043763        -2.9805716762944025e-05  
47.863009232263856        0.9944891104091935        -3.3626113941210104e-05  
63.095734448019364        0.9932195805455328        -3.534367814713566e-05   
83.17637711026705         0.9920813750967479        -3.5919154544070635e-05  
109.64781961431841        0.9910546124724526        -3.5883119735578435e-05  
144.54397707459273        0.9901232289241366        -3.552825014169179e-05   
190.54607179632464        0.9892740442431274        -3.501543302643642e-05   
251.18864315095806        0.9884960310186597        -3.4432465085106425e-05  
331.1311214825911         0.9877796986151668        -3.3826570535582914e-05  
436.5158322401654         0.9871164631787339        -3.322238974998539e-05   
575.4399373371566         0.9864977321174218        -3.263181073823446e-05   
758.5775750291831         0.9859126551861797        -3.20589129173908e-05    
999.9999999999998         0.9853555505661442        -3.149945898431799e-05   
