Results from the 11th iteration     date:15/05/22
------------------------------------------------------------------------
Parameters of the run are : 
m=0.093 mu=19 lambda=0.72 lambdaQCD=0.234 gamma=0.48 eta=1.8

Parameters for the integartions are : 
nCheby=50 nLeg=1000 pMin=0.001 pMax=1000.0
 
Degree of convergence : 0.013550214001662689
 
Current value for Z2 : 0.9849071930350172

Graph for A(p) and M(p) :
p                         A(p)                      M(p)                     
0.0010000000000000002     1.5793625046274111        0.6906629540444275       
0.0013182567385564082     1.5793623272553088        0.6906626047413374       
0.001737800828749375      1.579362019018533         0.690661997722563        
0.0022908676527677737     1.5793614833654428        0.6906609428464053       
0.0030199517204020166     1.5793605525102405        0.6906591096865455       
0.003981071705534972      1.579358934878179         0.6906559240345829       
0.005248074602497728      1.5793561237828246        0.6906503880504942       
0.006918309709189366      1.579351238740717         0.6906407677471356       
0.009120108393559105      1.5793427497571033        0.6906240499819025       
0.012022644346174125      1.579327998339072         0.6905949990613792       
0.01584893192461114       1.5793023655610168        0.6905445180492923       
0.020892961308540386      1.5792578276857347        0.6904568032828295       
0.02754228703338166       1.5791804502135833        0.6903044062432773       
0.03630780547701015       1.579046045367688         0.6900396724605948       
0.047863009232263866      1.5788126627350514        0.6895799255727658       
0.06309573444801932       1.578407650586617         0.6887819058060062       
0.08317637711026711       1.5777055020887893        0.6873979086542369       
0.10964781961431853       1.576490333366674         0.6850012464887211       
0.1445439770745927        1.574393511618974         0.6808617693786014       
0.19054607179632477       1.5707932414457417        0.6737446353079597       
0.2511886431509581        1.5646613598782384        0.661605228931114        
0.33113112148259105       1.5543488785853776        0.6411883015555806       
0.436515832240166         1.53732035587538          0.6076907962563826       
0.5754399373371571        1.5098666888218193        0.5550885674510597       
0.7585775750291835        1.466917416683486         0.4785911343890687       
1.0                       1.4030976000646398        0.3810673295126389       
1.3182567385564075        1.3190021659117845        0.2808539040992082       
1.7378008287493762        1.230033867880763         0.20530319292675248      
2.2908676527677745        1.1558722819043166        0.1630199066441611       
3.0199517204020143        1.1024044864469662        0.14052076673874545      
3.981071705534971         1.0662389919486093        0.12659309140489589      
5.2480746024977245        1.04245409179979          0.1169403630318095       
6.918309709189367         1.0270667481624516        0.1097982359855057       
9.120108393559098         1.0170256366638464        0.10431493708218073      
12.022644346174138        1.008275878218976         0.09949947986630528      
15.848931924611122        1.0020806366670258        0.09529794777261769      
20.892961308540382        0.9993354684242396        0.09192059987896171      
27.54228703338165         0.9975179978343268        0.08898021086865025      
36.30780547701014         0.9959142196791074        0.08631700783520097      
47.863009232263856        0.9944892223577017        0.08388738326923104      
63.095734448019364        0.9932196992554808        0.08165845213071142      
83.17637711026705         0.9920814970157926        0.07960313779983047      
109.64781961431841        0.9910547359023153        0.07769930902760257      
144.54397707459273        0.9901233530462202        0.0759286745861027       
190.54607179632464        0.9892741686608882        0.07427589187051858      
251.18864315095806        0.9884961555400381        0.07272788453131067      
331.1311214825911         0.9877798231478551        0.07127327422010774      
436.5158322401654         0.9871165876792646        0.06990182524254589      
575.4399373371566         0.9864978565661161        0.06860370855415453      
758.5775750291831         0.9859127795744752        0.06736793617837121      
999.9999999999998         0.9853556748910365        0.06617460406269238      
